frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
29	15	0	1.49011	1.28128	0.544476	-0.531306	0.0416969	-0.566807	-0.157731
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
30	129	0	3.75725	3.72484	-0.0340333	0.49126	-3.03512	0.0141415	-1.38958
30	123	0	3.81853	3.44483	1.64165	0.138896	1.37439	-0.00425273	1.69162
30	8	0	1.68159	1.4528	0.819855	-0.211986	0.124992	-0.107269	-1.03434
30	9	0	1.63528	1.49939	0.612118	-0.226446	-0.250453	-0.318184	-1.10799
30	10	0	1.70091	1.6098	0.445739	-0.320882	-0.68959	-0.486623	-1.27686
30	11	0	1.55383	1.29425	0.782402	-0.356584	0.132487	-0.110542	-0.617909
30	124	0	7.60606	6.64355	-3.15059	-1.94661	-2.43664	-0.919975	0.160973
30	203	0	7.32552	6.52743	-2.6715	-1.97965	3.10638	0.205392	1.02272
30	15	0	1.49019	1.28091	0.544632	-0.532283	0.0407111	-0.564913	-0.162436
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
31	129	0	3.75526	3.72287	-0.0340266	0.491006	-3.03426	0.0201238	-1.38976
31	123	0	3.81648	3.44297	1.6408	0.138781	1.37388	-0.00458461	1.69194
31	8	0	1.68091	1.4521	0.819617	-0.212349	0.123199	-0.106414	-1.03391
31	9	0	1.63317	1.49744	0.611127	-0.226769	-0.253001	-0.318455	-1.10788
31	10	0	1.69803	1.60701	0.444739	-0.321023	-0.690513	-0.487328	-1.27585
31	11	0	1.55227	1.29266	0.781774	-0.356937	0.132348	-0.109713	-0.618304
31	124	0	7.58895	6.6286	-3.14349	-1.94222	-2.42126	-0.92068	0.168021
31	203	0	7.29715	6.50214	-2.66118	-1.972	3.10502	0.210579	1.02778
31	15	0	1.48908	1.27953	0.544273	-0.532867	0.0408483	-0.563096	-0.158234
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
32	129	0	3.75529	3.72289	-0.034028	0.491032	-3.0342	0.0163752	-1.38933
32	123	0	3.81516	3.44177	1.64024	0.138704	1.37378	-0.00429874	1.69221
32	8	0	1.67878	1.45017	0.81864	-0.212433	0.123798	-0.106367	-1.03281
32	9	0	1.63285	1.4971	0.610923	-0.227256	-0.253305	-0.318126	-1.10602
32	10	0	1.69806	1.60699	0.444408	-0.321708	-0.68911	-0.486916	-1.27374
